year,team,slot_assumption,unweighted_path_elo,weighted_path_elo,rounds_used
2010,South Korea,winner,1794.96,1938.19,4
2010,South Korea,runner_up,1794.96,1958.11,4
2010,South Korea,blend,1794.96,1950.8,4
2010,Spain,winner,1787.07,1911.93,4
2010,Spain,runner_up,1787.07,1966.08,4
2010,Spain,blend,1787.07,1921.12,4
2010,Switzerland,winner,1789.89,1916.8,4
2010,Switzerland,runner_up,1789.89,1988.53,4
2010,Switzerland,blend,1789.89,1979.68,4
2010,United States,winner,1800.61,1931.76,4
2010,United States,runner_up,1800.61,1948.83,4
2010,United States,blend,1800.61,1944.68,4
2010,Uruguay,winner,1790.37,1939.01,4
2010,Uruguay,runner_up,1790.37,1941.73,4
2010,Uruguay,blend,1790.37,1940.45,4
2014,Algeria,winner,1854.92,1983.93,4
2014,Algeria,runner_up,1854.92,1986.09,4
2014,Algeria,blend,1854.92,1985.56,4
2014,Argentina,winner,1833.78,1954.5,4
2014,Argentina,runner_up,1833.78,1974.11,4
2014,Argentina,blend,1833.78,1958.11,4
2014,Australia,winner,1837.39,1932.0,4
2014,Australia,runner_up,1837.39,1994.84,4
2014,Australia,blend,1837.39,1988.82,4
2014,Belgium,winner,1853.1,1984.13,4
2014,Belgium,runner_up,1853.1,1986.19,4
2014,Belgium,blend,1853.1,1985.02,4
2014,Bosnia and Herzegovina,winner,1835.66,1955.65,4
2014,Bosnia and Herzegovina,runner_up,1835.66,1979.81,4
2014,Bosnia and Herzegovina,blend,1835.66,1973.73,4
2014,Brazil,winner,1855.36,1957.82,4
2014,Brazil,runner_up,1855.36,1966.1,4
2014,Brazil,blend,1855.36,1958.3,4
2014,Cameroon,winner,1859.65,1974.96,4
2014,Cameroon,runner_up,1859.65,1990.38,4
2014,Cameroon,blend,1859.65,1990.14,4
2014,Chile,winner,1835.69,1932.19,4
2014,Chile,runner_up,1835.69,1995.15,4
2014,Chile,blend,1835.69,1975.71,4
2014,Colombia,winner,1850.92,1989.43,4
2014,Colombia,runner_up,1850.92,1986.06,4
2014,Colombia,blend,1850.92,1988.25,4
2014,Costa Rica,winner,1843.56,1965.96,4
2014,Costa Rica,runner_up,1843.56,1980.98,4
2014,Costa Rica,blend,1843.56,1977.16,4
2014,Croatia,winner,1857.94,1976.33,4
2014,Croatia,runner_up,1857.94,1990.41,4
2014,Croatia,blend,1857.94,1989.52,4
2014,Ecuador,winner,1834.63,1962.46,4
2014,Ecuador,runner_up,1834.63,1983.38,4
2014,Ecuador,blend,1834.63,1973.71,4
2014,England,winner,1841.78,1966.08,4
2014,England,runner_up,1841.78,1980.87,4
2014,England,blend,1841.78,1972.74,4
2014,France,winner,1834.14,1962.49,4
2014,France,runner_up,1834.14,1983.43,4
2014,France,blend,1834.14,1971.3,4
2014,Germany,winner,1814.75,1926.58,4
2014,Germany,runner_up,1814.75,1952.47,4
2014,Germany,blend,1814.75,1933.93,4
2014,Ghana,winner,1817.72,1932.54,4
2014,Ghana,runner_up,1817.72,1957.58,4
2014,Ghana,blend,1817.72,1954.62,4
2014,Greece,winner,1851.72,1989.52,4
2014,Greece,runner_up,1851.72,1985.71,4
2014,Greece,blend,1851.72,1987.39,4
2014,Honduras,winner,1835.98,1962.38,4
2014,Honduras,runner_up,1835.98,1983.38,4
2014,Honduras,blend,1835.98,1977.95,4
2014,Iran,winner,1836.23,1955.57,4
2014,Iran,runner_up,1836.23,1979.65,4
2014,Iran,blend,1836.23,1975.3,4
2014,Italy,winner,1842.14,1966.0,4
2014,Italy,runner_up,1842.14,1981.07,4
2014,Italy,blend,1842.14,1974.01,4
2014,Ivory Coast,winner,1852.13,1989.47,4
2014,Ivory Coast,runner_up,1852.13,1985.71,4
2014,Ivory Coast,blend,1852.13,1987.12,4
2014,Japan,winner,1852.02,1989.48,4
2014,Japan,runner_up,1852.02,1985.71,4
2014,Japan,blend,1852.02,1987.18,4
2014,Mexico,winner,1857.98,1976.3,4
2014,Mexico,runner_up,1857.98,1990.4,4
2014,Mexico,blend,1857.98,1989.53,4
2014,Netherlands,winner,1835.16,1932.56,4
2014,Netherlands,runner_up,1835.16,1996.18,4
2014,Netherlands,blend,1835.16,1971.82,4
2014,Nigeria,winner,1836.13,1955.58,4
2014,Nigeria,runner_up,1836.13,1979.66,4
2014,Nigeria,blend,1836.13,1975.01,4
2014,Portugal,winner,1815.8,1933.74,4
2014,Portugal,runner_up,1815.8,1958.16,4
2014,Portugal,blend,1815.8,1949.06,4
2014,Russia,winner,1853.12,1984.12,4
2014,Russia,runner_up,1853.12,1986.18,4
2014,Russia,blend,1853.12,1985.03,4
2014,South Korea,winner,1854.58,1983.91,4
2014,South Korea,runner_up,1854.58,1986.08,4
2014,South Korea,blend,1854.58,1985.44,4
2014,Spain,winner,1834.17,1930.81,4
2014,Spain,runner_up,1834.17,1981.22,4
2014,Spain,blend,1834.17,1946.05,4
2014,Switzerland,winner,1834.47,1962.49,4
2014,Switzerland,runner_up,1834.47,1983.4,4
2014,Switzerland,blend,1834.47,1973.09,4
2014,United States,winner,1816.49,1933.13,4
2014,United States,runner_up,1816.49,1957.62,4
2014,United States,blend,1816.49,1950.76,4
2014,Uruguay,winner,1841.89,1966.06,4
2014,Uruguay,runner_up,1841.89,1980.99,4
2014,Uruguay,blend,1841.89,1973.2,4
2018,Argentina,winner,1830.83,1966.57,4
2018,Argentina,runner_up,1830.83,1970.91,4
2018,Argentina,blend,1830.83,1967.79,4
2018,Australia,winner,1819.27,1949.76,4
2018,Australia,runner_up,1819.27,1973.28,4
2018,Australia,blend,1819.27,1967.25,4
2018,Belgium,winner,1828.41,1954.28,4
2018,Belgium,runner_up,1828.41,1966.32,4
2018,Belgium,blend,1828.41,1959.94,4
2018,Brazil,winner,1822.88,1921.44,4
2018,Brazil,runner_up,1822.88,1956.21,4
2018,Brazil,blend,1822.88,1926.55,4
2018,Colombia,winner,1828.73,1969.93,4
2018,Colombia,runner_up,1828.73,1983.04,4
2018,Colombia,blend,1828.73,1974.18,4
2018,Costa Rica,winner,1826.09,1932.85,4
2018,Costa Rica,runner_up,1826.09,1981.22,4
2018,Costa Rica,blend,1826.09,1976.58,4
2018,Croatia,winner,1831.89,1967.69,4
2018,Croatia,runner_up,1831.89,1972.73,4
2018,Croatia,blend,1831.89,1970.8,4
2018,Denmark,winner,1818.38,1949.93,4
2018,Denmark,runner_up,1818.38,1973.43,4
2018,Denmark,blend,1818.38,1964.38,4
2018,Egypt,winner,1849.86,1972.97,4
2018,Egypt,runner_up,1849.86,1986.37,4
2018,Egypt,blend,1849.86,1983.13,4
2018,England,winner,1828.32,1954.12,4
2018,England,runner_up,1828.32,1966.21,4
2018,England,blend,1828.32,1959.37,4
2018,France,winner,1817.31,1948.98,4
2018,France,runner_up,1817.31,1972.04,4
2018,France,blend,1817.31,1957.36,4
2018,Germany,winner,1831.4,1942.14,4
2018,Germany,runner_up,1831.4,1973.98,4
2018,Germany,blend,1831.4,1947.98,4
2018,Iceland,winner,1832.6,1967.49,4
2018,Iceland,runner_up,1832.6,1972.49,4
2018,Iceland,blend,1832.6,1971.08,4
2018,Iran,winner,1802.65,1917.11,4
2018,Iran,runner_up,1802.65,1942.79,4
2018,Iran,blend,1802.65,1936.73,4
2018,Japan,winner,1830.69,1969.72,4
2018,Japan,runner_up,1830.69,1983.03,4
2018,Japan,blend,1830.69,1979.55,4
2018,Mexico,winner,1833.23,1943.82,4
2018,Mexico,runner_up,1833.23,1985.82,4
2018,Mexico,blend,1833.23,1975.31,4
2018,Morocco,winner,1803.12,1916.97,4
2018,Morocco,runner_up,1803.12,1942.78,4
2018,Morocco,blend,1803.12,1938.54,4
2018,Nigeria,winner,1833.27,1967.44,4
2018,Nigeria,runner_up,1833.27,1972.47,4
2018,Nigeria,blend,1833.27,1971.53,4
2018,Panama,winner,1830.66,1954.19,4
2018,Panama,runner_up,1830.66,1966.23,4
2018,Panama,blend,1830.66,1964.29,4
2018,Peru,winner,1817.89,1949.98,4
2018,Peru,runner_up,1817.89,1973.56,4
2018,Peru,blend,1817.89,1962.51,4
2018,Poland,winner,1829.51,1969.78,4
2018,Poland,runner_up,1829.51,1983.1,4
2018,Poland,blend,1829.51,1977.29,4
2018,Portugal,winner,1801.21,1917.56,4
2018,Portugal,runner_up,1801.21,1943.99,4
2018,Portugal,blend,1801.21,1932.15,4
2018,Russia,winner,1849.56,1973.16,4
2018,Russia,runner_up,1849.56,1986.46,4
2018,Russia,blend,1849.56,1981.2,4
2018,Saudi Arabia,winner,1850.27,1973.02,4
2018,Saudi Arabia,runner_up,1850.27,1986.38,4
2018,Saudi Arabia,blend,1850.27,1983.95,4
2018,Senegal,winner,1830.19,1969.71,4
2018,Senegal,runner_up,1830.19,1983.02,4
2018,Senegal,blend,1830.19,1978.6,4
2018,Serbia,winner,1825.72,1933.18,4
2018,Serbia,runner_up,1825.72,1981.26,4
2018,Serbia,blend,1825.72,1975.55,4
2018,South Korea,winner,1834.33,1943.48,4
2018,South Korea,runner_up,1834.33,1985.41,4
2018,South Korea,blend,1834.33,1980.26,4
2018,Spain,winner,1800.6,1914.16,4
2018,Spain,runner_up,1800.6,1938.38,4
2018,Spain,blend,1800.6,1922.44,4
2018,Sweden,winner,1833.68,1943.54,4
2018,Sweden,runner_up,1833.68,1985.46,4
2018,Sweden,blend,1833.68,1977.25,4
2018,Switzerland,winner,1824.92,1934.08,4
2018,Switzerland,runner_up,1824.92,1981.88,4
2018,Switzerland,blend,1824.92,1972.13,4
2018,Tunisia,winner,1830.7,1954.19,4
2018,Tunisia,runner_up,1830.7,1966.23,4
2018,Tunisia,blend,1830.7,1964.38,4
2018,Uruguay,winner,1847.81,1973.57,4
2018,Uruguay,runner_up,1847.81,1986.4,4
2018,Uruguay,blend,1847.81,1977.29,4
2022,Argentina,winner,1843.92,1981.07,4
2022,Argentina,runner_up,1843.92,1968.62,4
2022,Argentina,blend,1843.92,1979.75,4
2022,Australia,winner,1847.33,1941.03,4
2022,Australia,runner_up,1847.33,2028.18,4
2022,Australia,blend,1847.33,2012.34,4
2022,Belgium,winner,1855.68,1983.79,4
2022,Belgium,runner_up,1855.68,2031.78,4
2022,Belgium,blend,1855.68,1999.87,4
2022,Brazil,winner,1843.24,1982.36,4
2022,Brazil,runner_up,1843.24,1978.04,4
2022,Brazil,blend,1843.24,1981.65,4
2022,Cameroon,winner,1847.78,1997.48,4
2022,Cameroon,runner_up,1847.78,1992.21,4
2022,Cameroon,blend,1847.78,1992.37,4
2022,Canada,winner,1857.55,1983.7,4
2022,Canada,runner_up,1857.55,2033.71,4
2022,Canada,blend,1857.55,2020.25,4
2022,Costa Rica,winner,1853.37,2008.91,4
2022,Costa Rica,runner_up,1853.37,1988.96,4
2022,Costa Rica,blend,1853.37,1992.45,4
2022,Croatia,winner,1856.33,1983.83,4
2022,Croatia,runner_up,1856.33,2034.27,4
2022,Croatia,blend,1856.33,2011.41,4
2022,Denmark,winner,1845.31,1941.4,4
2022,Denmark,runner_up,1845.31,2028.87,4
2022,Denmark,blend,1845.31,1984.97,4
2022,Ecuador,winner,1848.49,1995.22,4
2022,Ecuador,runner_up,1848.49,1972.05,4
2022,Ecuador,blend,1848.49,1978.46,4
2022,England,winner,1843.67,1960.31,4
2022,England,runner_up,1843.67,2027.3,4
2022,England,blend,1843.67,1983.66,4
2022,France,winner,1845.04,1941.5,4
2022,France,runner_up,1845.04,2026.62,4
2022,France,blend,1845.04,1975.71,4
2022,Germany,winner,1851.6,2009.77,4
2022,Germany,runner_up,1851.6,1989.23,4
2022,Germany,blend,1851.6,1998.11,4
2022,Ghana,winner,1865.94,1983.59,4
2022,Ghana,runner_up,1865.94,2036.73,4
2022,Ghana,blend,1865.94,2033.95,4
2022,Iran,winner,1844.64,1960.04,4
2022,Iran,runner_up,1844.64,2027.6,4
2022,Iran,blend,1844.64,1999.76,4
2022,Japan,winner,1853.0,2009.0,4
2022,Japan,runner_up,1853.0,1988.95,4
2022,Japan,blend,1853.0,1993.55,4
2022,Mexico,winner,1846.62,1998.35,4
2022,Mexico,runner_up,1846.62,1979.32,4
2022,Mexico,blend,1846.62,1981.55,4
2022,Morocco,winner,1857.64,1983.71,4
2022,Morocco,runner_up,1857.64,2033.7,4
2022,Morocco,blend,1857.64,2020.87,4
2022,Netherlands,winner,1846.82,1990.05,4
2022,Netherlands,runner_up,1846.82,1971.6,4
2022,Netherlands,blend,1846.82,1986.28,4
2022,Poland,winner,1846.58,1998.37,4
2022,Poland,runner_up,1846.58,1979.32,4
2022,Poland,blend,1846.58,1981.64,4
2022,Portugal,winner,1862.38,1984.03,4
2022,Portugal,runner_up,1862.38,2034.89,4
2022,Portugal,blend,1862.38,2002.18,4
2022,Qatar,winner,1849.72,1994.99,4
2022,Qatar,runner_up,1849.72,1972.03,4
2022,Qatar,blend,1849.72,1977.21,4
2022,Saudi Arabia,winner,1848.01,1996.79,4
2022,Saudi Arabia,runner_up,1848.01,1979.26,4
2022,Saudi Arabia,blend,1848.01,1980.1,4
2022,Senegal,winner,1849.69,1994.73,4
2022,Senegal,runner_up,1849.69,1972.03,4
2022,Senegal,blend,1849.69,1974.96,4
2022,Serbia,winner,1845.43,2001.57,4
2022,Serbia,runner_up,1845.43,1992.31,4
2022,Serbia,blend,1845.43,1994.05,4
2022,South Korea,winner,1864.15,1983.32,4
2022,South Korea,runner_up,1864.15,2036.76,4
2022,South Korea,blend,1864.15,2022.59,4
2022,Spain,winner,1850.9,2005.81,4
2022,Spain,runner_up,1850.9,1988.2,4
2022,Spain,blend,1850.9,2000.07,4
2022,Switzerland,winner,1845.41,2001.64,4
2022,Switzerland,runner_up,1845.41,1992.33,4
2022,Switzerland,blend,1845.41,1994.1,4
2022,Tunisia,winner,1847.45,1941.05,4
2022,Tunisia,runner_up,1847.45,2028.18,4
2022,Tunisia,blend,1847.45,2014.07,4
2022,United States,winner,1844.66,1960.04,4
2022,United States,runner_up,1844.66,2027.6,4
2022,United States,blend,1844.66,1999.94,4
2022,Uruguay,winner,1862.94,1983.61,4
2022,Uruguay,runner_up,1862.94,2037.33,4
2022,Uruguay,blend,1862.94,2013.52,4
2022,Wales,winner,1844.71,1960.03,4
2022,Wales,runner_up,1844.71,2027.59,4
2022,Wales,blend,1844.71,2000.53,4
2026,Algeria,winner,1787.67,1921.53,5
2026,Algeria,runner_up,1788.24,1977.65,5
2026,Algeria,blend,1788.17,1970.94,5
2026,Argentina,winner,1781.64,1917.24,5
2026,Argentina,runner_up,1786.78,1966.32,5
2026,Argentina,blend,1782.29,1923.45,5
2026,Australia,winner,1769.18,1896.88,5
2026,Australia,runner_up,1784.19,1941.9,5
2026,Australia,blend,1778.4,1924.53,5
2026,Austria,winner,1786.65,1920.61,5
2026,Austria,runner_up,1787.99,1977.74,5
2026,Austria,blend,1787.76,1968.1,5
2026,Belgium,winner,1795.54,1936.61,5
2026,Belgium,runner_up,1799.89,1952.26,5
2026,Belgium,blend,1796.84,1941.26,5
2026,Bosnia and Herzegovina,winner,1808.52,1940.49,5
2026,Bosnia and Herzegovina,runner_up,1782.06,1932.69,5
2026,Bosnia and Herzegovina,blend,1785.65,1933.75,5
2026,Brazil,winner,1788.83,1950.94,5
2026,Brazil,runner_up,1775.33,1943.96,5
2026,Brazil,blend,1785.34,1949.13,5
2026,Canada,winner,1807.7,1941.3,5
2026,Canada,runner_up,1779.99,1933.69,5
2026,Canada,blend,1794.61,1937.71,5
2026,Cape Verde,winner,1798.76,1922.86,5
2026,Cape Verde,runner_up,1797.98,1956.82,5
2026,Cape Verde,blend,1798.0,1956.13,5
2026,Colombia,winner,1783.9,1911.6,5
2026,Colombia,runner_up,1788.17,1960.77,5
2026,Colombia,blend,1785.89,1934.53,5
2026,Croatia,winner,1786.33,1912.94,5
2026,Croatia,runner_up,1796.52,1967.27,5
2026,Croatia,blend,1792.72,1947.03,5
2026,Curaçao,winner,1794.74,1937.97,5
2026,Curaçao,runner_up,1805.73,1964.96,5
2026,Curaçao,blend,1805.4,1964.14,5
2026,Czech Republic,winner,1786.68,1927.81,5
2026,Czech Republic,runner_up,1770.35,1940.79,5
2026,Czech Republic,blend,1774.29,1937.66,5
2026,DR Congo,winner,1787.75,1912.29,5
2026,DR Congo,runner_up,1789.57,1960.9,5
2026,DR Congo,blend,1789.43,1956.99,5
2026,Ecuador,winner,1792.6,1937.75,5
2026,Ecuador,runner_up,1796.86,1961.98,5
2026,Ecuador,blend,1794.53,1948.72,5
2026,Egypt,winner,1796.39,1936.22,5
2026,Egypt,runner_up,1800.73,1952.03,5
2026,Egypt,blend,1799.4,1947.21,5
2026,England,winner,1785.02,1912.12,5
2026,England,runner_up,1796.04,1964.47,5
2026,England,blend,1788.35,1927.93,5
2026,France,winner,1777.86,1907.66,5
2026,France,runner_up,1776.25,1951.43,5
2026,France,blend,1777.42,1919.66,5
2026,Germany,winner,1792.62,1937.79,5
2026,Germany,runner_up,1796.97,1962.02,5
2026,Germany,blend,1794.67,1949.19,5
2026,Ghana,winner,1791.02,1913.15,5
2026,Ghana,runner_up,1798.23,1966.75,5
2026,Ghana,blend,1797.99,1964.98,5
2026,Haiti,winner,1790.72,1951.53,5
2026,Haiti,runner_up,1777.22,1944.83,5
2026,Haiti,blend,1778.22,1945.33,5
2026,Iran,winner,1796.06,1936.2,5
2026,Iran,runner_up,1800.41,1952.01,5
2026,Iran,blend,1798.7,1945.81,5
2026,Iraq,winner,1782.74,1911.59,5
2026,Iraq,runner_up,1778.19,1956.14,5
2026,Iraq,blend,1778.48,1953.35,5
2026,Ivory Coast,winner,1793.63,1937.99,5
2026,Ivory Coast,runner_up,1801.14,1965.99,5
2026,Ivory Coast,blend,1799.56,1960.11,5
2026,Japan,winner,1772.05,1930.51,5
2026,Japan,runner_up,1786.9,1964.88,5
2026,Japan,blend,1779.58,1947.95,5
2026,Jordan,winner,1789.29,1922.04,5
2026,Jordan,runner_up,1788.63,1977.64,5
2026,Jordan,blend,1788.68,1973.34,5
2026,Mexico,winner,1786.1,1928.54,5
2026,Mexico,runner_up,1769.78,1942.34,5
2026,Mexico,blend,1782.68,1931.44,5
2026,Morocco,winner,1789.53,1951.7,5
2026,Morocco,runner_up,1776.03,1944.89,5
2026,Morocco,blend,1780.41,1947.1,5
2026,Netherlands,winner,1771.31,1930.08,5
2026,Netherlands,runner_up,1786.72,1964.54,5
2026,Netherlands,blend,1777.29,1943.45,5
2026,New Zealand,winner,1796.96,1936.26,5
2026,New Zealand,runner_up,1801.3,1952.04,5
2026,New Zealand,blend,1800.65,1949.68,5
2026,Norway,winner,1779.45,1911.71,5
2026,Norway,runner_up,1776.89,1956.48,5
2026,Norway,blend,1777.76,1941.17,5
2026,Panama,winner,1788.45,1913.11,5
2026,Panama,runner_up,1797.29,1966.75,5
2026,Panama,blend,1795.7,1957.07,5
2026,Paraguay,winner,1768.51,1896.95,5
2026,Paraguay,runner_up,1783.94,1941.93,5
2026,Paraguay,blend,1776.84,1921.21,5
2026,Portugal,winner,1783.82,1911.52,5
2026,Portugal,runner_up,1788.14,1960.59,5
2026,Portugal,blend,1785.74,1933.38,5
2026,Qatar,winner,1809.26,1940.57,5
2026,Qatar,runner_up,1783.92,1932.78,5
2026,Qatar,blend,1784.81,1933.05,5
2026,Saudi Arabia,winner,1798.77,1922.82,5
2026,Saudi Arabia,runner_up,1797.99,1956.82,5
2026,Saudi Arabia,blend,1798.01,1956.15,5
2026,Scotland,winner,1789.72,1951.64,5
2026,Scotland,runner_up,1776.22,1944.84,5
2026,Scotland,blend,1779.99,1946.73,5
2026,Senegal,winner,1780.03,1912.14,5
2026,Senegal,runner_up,1777.12,1956.28,5
2026,Senegal,blend,1777.95,1943.66,5
2026,South Africa,winner,1787.62,1927.92,5
2026,South Africa,runner_up,1771.3,1940.81,5
2026,South Africa,blend,1772.46,1939.9,5
2026,South Korea,winner,1786.6,1927.79,5
2026,South Korea,runner_up,1770.28,1940.77,5
2026,South Korea,blend,1774.48,1937.43,5
2026,Spain,winner,1796.3,1916.59,5
2026,Spain,runner_up,1795.52,1940.17,5
2026,Spain,blend,1796.2,1919.73,5
2026,Sweden,winner,1775.47,1930.06,5
2026,Sweden,runner_up,1787.72,1964.27,5
2026,Sweden,blend,1784.71,1955.86,5
2026,Switzerland,winner,1807.26,1940.55,5
2026,Switzerland,runner_up,1778.89,1932.94,5
2026,Switzerland,blend,1794.12,1937.03,5
2026,Tunisia,winner,1776.94,1929.92,5
2026,Tunisia,runner_up,1788.08,1964.29,5
2026,Tunisia,blend,1786.52,1959.48,5
2026,Turkey,winner,1767.62,1897.07,5
2026,Turkey,runner_up,1783.62,1942.02,5
2026,Turkey,blend,1773.8,1914.43,5
2026,United States,winner,1769.77,1897.36,5
2026,United States,runner_up,1784.4,1942.13,5
2026,United States,blend,1777.83,1922.02,5
2026,Uruguay,winner,1797.43,1925.08,5
2026,Uruguay,runner_up,1796.65,1957.23,5
2026,Uruguay,blend,1796.77,1952.28,5
2026,Uzbekistan,winner,1787.02,1912.37,5
2026,Uzbekistan,runner_up,1789.31,1960.93,5
2026,Uzbekistan,blend,1788.91,1952.4,5
